"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","혜택 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","43261","GNB 메뉴별 화면 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18","상품 > 상품평 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","간편 로그인 연결 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","배송지 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18","상품 > 구매정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","8","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","failed","2026-07-10","","","",""
"","14","거래 증빙 서류 신청/조회 확인","","2026-07-10","failed","2026-07-10","","","",""
"","15","문의 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","22","취소/교환/반품 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","24140","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","16","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","19","기프티쇼 선물함 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","회원 정보 수정 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","14","방송 알림 설정 확인","","2026-07-10","failed","2026-07-10","","","",""
"","61","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","연락처 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18","이용권등록 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","잔액형 상품권 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","21347","카테고리 정상 노출 및 필터 기능 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","34161","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","34194","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","45","주문 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","21","좋아요 확인","","2026-07-10","failed","2026-07-10","","","",""
"","22","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-10","failed","2026-07-10","","","",""
"","10","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","8","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","34442","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17259","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17507","검색 후 상품 상세 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","42","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","자주하는 질문 확인","","2026-07-10","failed","2026-07-10","","","",""
"","20","상품 > 상세정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","22386","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","47","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-10","failed","2026-07-10","","","",""
"","54","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","failed","2026-07-10","","","",""
"","33444","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18","상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","failed","2026-07-10","","","",""
"","21456","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","18","상품 > 장바구니 상품 추가 확인","","2026-07-10","failed","2026-07-10","","","",""
"","50968","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
"","16","공지 사항 확인","","2026-07-10","failed","2026-07-10","","","",""
"","19826","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","19","최근 본 상품 확인","","2026-07-10","failed","2026-07-10","","","",""
"","20","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","13709","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","16","상품평 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","12639","ON AIR > VOD 영상 재생 확인","","2026-07-10","failed","2026-07-10","","","",""
"","14","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","3916","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","25","환불 계좌 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","1:1 문의하기 확인","","2026-07-10","failed","2026-07-10","","","",""
"","23246","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","18","상품 > 상품문의 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","14","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","21","알파포인트 확인","","2026-07-10","failed","2026-07-10","","","",""
"","33918","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17","선물 메시지 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","장바구니 확인","","2026-07-10","failed","2026-07-10","","","",""
"","45487","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","50084","일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
